ID Magasin,Nom Magasin,Statut,Boucherie,Boulangerie,Caviar,Charcuterie & Traiteur,Pizza,Petits Fours,Number & Letter Cakes,Pâtisserie,"Décoration, Vaisselle Jetable",Plateaux de sushis,Plateaux de fromages,Plateaux de fruits de mer,Rôtisserie,Plateaux de fruits et de légumes,Menus Traiteur,Buffets et Cocktails Dînatoires,Salades
1648,Carrefour Caen-Rots,Activé,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
1649,Carrefour Dreux,Activé,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1650,Carrefour Limoges,Activé,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1
1651,Carrefour Evreux Saint Taurin,Activé,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1652,Carrefour Livry Gargan,Activé,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1653,Carrefour Massy,Activé,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1654,Carrefour Les Pavillons Sous Bois,Désactivé,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1
1655,Carrefour Wittenheim,Activé,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
1656,Carrefour Essey Les Nancy,Activé,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1
1657,Carrefour Luneville,Activé,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1658,Carrefour Toul,Activé,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
1659,Carrefour Nancy Houdemont,Activé,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1
1660,Carrefour Strasbourg Mundo,Activé,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1661,Carrefour Longeville-lès-Saint-Avold,Activé,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1662,Carrefour Grosbliederstroff,Activé,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1663,Carrefour Metz Technopole,Activé,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
1664,Carrefour Mondelange,Activé,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1
1665,Carrefour Moulins-Lès-Metz,Activé,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1
1666,Carrefour Forbach,Activé,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1667,Carrefour Haguenau,Activé,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1668,Carrefour Sainte-Marie-aux-Chênes,Activé,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1
1669,Carrefour Sarrebourg,Activé,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1
1670,Carrefour Sarreguemines,Activé,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1671,Carrefour Colmar Houssen,Activé,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
1672,Carrefour Dorlisheim Molsheim,Activé,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
1673,Carrefour Saint-Dié-des-Vosges,Activé,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
1674,Carrefour Remiremont,Activé,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
1675,Carrefour Verdun,Activé,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1
1676,Market Annay Sous Lens,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
1677,Market Saint-Aubin-Lès-Elbeuf,Activé,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1
1678,Market Susville,Activé,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
